Tsys	OutW	OutK	In1	In2	In3	In4	In5
192652.741979	-4.89844900128	1.67589357695	-80	5102.65917953	32.5578076905	32.583800342	3.61737454089E-8
196252.572261	-4.9171092996	1.67603116928	-80	5102.93820512	33.7637293473	33.8375495137	2.69079802654E-4
199852.426728	-4.98956146726	1.67628766401	-80	5103.95323806	36.0116933895	36.0523497789	2.02679347261E-4
203452.302461	-5.14519890806	1.67639258137	-80	5104.41368943	36.9311584189	36.9364385674	7.42654921665E-5
219651.311694	-5.31426933056	1.67646403026	-80	5104.56533901	37.2037207753	37.2032046631	1.07567424188E-5
223251.127814	-5.31801526801	1.67647733405	-80	5104.62010248	37.3170554768	37.3119730263	2.10075972103E-6
226850.948811	-5.27895918255	1.67648370997	-80	5104.64733965	37.3713558223	37.3722017968	3.15516867951E-6
230450.700631	-5.02524714282	1.6766185278	-80	5104.91687397	38.5197415177	38.5868419398	2.51956256352E-4
234050.620404	-5.38138256143	1.67689223881	-80	5105.95048943	40.8509905494	40.8867077067	2.23589590724E-4
237650.308674	-4.96692887845	1.67700099193	-80	5106.42120744	41.7771436219	41.8045062201	7.04696012507E-5
253850.142883	-4.76577737722	1.67720453802	-80	5106.61747469	42.1445970952	42.1591241654	2.64688541067E-5
257450.021576	-4.95516453542	1.67721434878	-80	5106.65703019	42.2422856209	42.2430852364	1.62862240265E-5
261049.831129	-4.96741946993	1.67721744241	-80	5106.6743168	42.2730857927	42.2615084859	3.12484061489E-13
264649.636484	-5.0466309813	1.67733082718	-80	5106.93842877	43.4021389233	43.4837890357	3.20319153609E-4
268249.445887	-4.95545485341	1.67757144514	-80	5107.98358205	45.7979817068	45.8286765693	2.26625117292E-4
271849.357698	-5.28908602937	1.6776616834	-80	5108.45239687	46.6965110421	46.7231114532	7.93425156668E-5
288048.730373	-5.2163813449	1.67762298868	-80	5108.64186058	47.0719304433	47.0744093542	1.65908138839E-5
302447.907431	-5.1538686473	1.67762298868	-80	5108.66796875	47.1057612053	47.110053904	-9.69391233951E-13
291648.524284	-5.16417395376	1.67762298868	-80	5108.66127775	47.1070829831	47.1173213823	1.43776429178E-5
306047.728991	-5.08838683418	1.67762298868	-80	5108.66699219	47.1111784595	47.1186273843	-1.44229045551E-13
295248.322122	-5.14444675383	1.67762298868	-80	5108.6660172	47.1135012654	47.1203411652	-1.21354368815E-11
298848.125608	-5.1570396346	1.67762298868	-80	5108.66699219	47.1251686854	47.1277953766	4.42978986825E-14
14510.2085798	-4.34301493549	1.67054065185	-77.5	5092.17935317	7.58713063655	7.6189170513	9.10917996781E-6
18110.1038394	-4.33574048139	1.67055449891	-77.5	5092.25152399	7.74188802402	7.76851951022	6.39823078219E-6
21710.0058253	-4.3470618723	1.67056129228	-77.5	5092.28661979	7.80948349797	7.83974809263	9.45006476313E-14
25309.944574	-4.46142476742	1.6706559801	-77.5	5092.52933125	8.9152012161	9.00826784555	2.76929454625E-4
28909.9092233	-4.7017322074	1.6708682768	-77.5	5093.58441269	11.2861100882	11.3438225524	2.28888623544E-4
32509.8233462	-4.78387918481	1.67095671406	-77.5	5094.10252677	12.2639502143	12.3013212066	9.99084386606E-5
48649.0205532	-4.93271858074	1.6708876024	-77.5	5094.30491231	12.6028419052	12.6284756213	1.58123888241E-5
52248.9397229	-5.01425883415	1.67071610729	-77.5	5094.33758872	12.680422246	12.7016109442	6.40125301538E-6
55848.8188696	-4.99493115009	1.67072017653	-77.5	5094.35681658	12.7107725864	12.7375041061	1.17468095977E-5
59448.7065732	-4.996889424	1.67072492905	-77.5	5094.36376953	12.7258363526	12.7393114908	1.15463194561E-14
63048.660028	-5.21060999212	1.67105926785	-77.5	5094.96751743	14.7613024296	14.8517034321	3.22177784248E-4
66648.4399146	-4.89854700705	1.67137722435	-77.5	5095.87280081	16.6112410711	16.6555899126	1.67634363464E-4
82847.3410522	-4.9173796636	1.67142762299	-77.5	5096.38501866	17.5462815378	17.5708673766	1.18532362461E-6
86447.214522	-4.91316645201	1.67141888357	-77.5	5096.41795919	17.6155388558	17.6411210037	1.08338952678E-6
90047.0817492	-4.91836578018	1.67142228541	-77.5	5096.43391446	17.6532040162	17.6686166718	7.48834988588E-6
93646.9581856	-4.89706996959	1.67142430308	-77.5	5096.43792486	17.6676772516	17.6811167216	6.70518166517E-6
97246.8658179	-5.00786722954	1.67165748485	-77.5	5096.90331389	19.3734060223	19.4501383618	3.34928262071E-4
100846.602734	-4.60949600532	1.67195107033	-77.5	5097.88700878	21.4557293244	21.4918932006	1.90319115077E-4
117046.263471	-4.9213807847	1.6719841731	-77.5	5098.47945387	22.5464294506	22.5597653724	1.66065717426E-5
120646.124419	-4.91006741476	1.67197586091	-77.5	5098.50944853	22.6257486331	22.6311863125	8.8586259027E-6
124245.984418	-4.91414967928	1.67197600166	-77.5	5098.52099609	22.6331091798	22.6589617769	7.18314296932E-14
127845.863081	-4.98864102599	1.67209935373	-77.5	5098.74656504	23.6871992386	23.7760157916	3.22493714602E-4
131445.750952	-5.0981836898	1.672402433	-77.5	5099.81514122	26.1325129479	26.1837041628	2.10112044778E-4
135045.590909	-5.05764588664	1.67252598881	-77.5	5100.33613984	27.1219467952	27.1585902578	8.0385139722E-5
151244.587826	-5.05504816165	1.67250376457	-77.5	5100.55737361	27.5212170432	27.5310205244	7.67062780492E-14
154844.432508	-5.05182971414	1.67249681168	-77.5	5100.57774492	27.5655565642	27.5916946395	8.57107482654E-6
158444.281388	-5.05711074041	1.67250000973	-77.5	5100.58886719	27.5918187706	27.5999230271	8.22274353951E-14
162044.108818	-5.00681029559	1.672621347	-77.5	5100.82625935	28.6814349383	28.7588300414	3.00238826739E-4
165643.980935	-5.08826494979	1.672902323	-77.5	5101.88679527	31.0939135164	31.1385067731	2.16382210255E-4
169243.842602	-5.19306314887	1.67301758069	-77.5	5102.40376857	32.0846738649	32.1161561136	8.991860974E-5
185503.076015	-4.9018118467	1.67302325244	-77.5	5102.6169032	32.4735691734	32.4902189961	2.68189576945E-6
189102.894398	-4.8981113224	1.67303099887	-77.5	5102.64491868	32.5383256486	32.553713259	8.47729104436E-6
192702.737338	-4.90260888424	1.67303258265	-77.5	5102.65942389	32.5649218367	32.5840613122	1.80764009879E-8
196302.570615	-4.89778807603	1.67315256799	-77.5	5102.95317102	33.7999650905	33.8760253876	2.76458046823E-4
199902.429509	-4.98461250082	1.67337624041	-77.5	5103.96312593	36.0323182735	36.0753631847	2.02697877834E-4
203502.309088	-5.16532249292	1.67346773204	-77.5	5104.4171206	36.9274094849	36.9399648604	7.84152188542E-5
219701.315201	-5.31469199245	1.67355090113	-77.5	5104.56590055	37.1934599724	37.2015423785	1.37983637617E-5
223301.137394	-5.31915419621	1.67356406611	-77.5	5104.62059917	37.312942401	37.3115200936	1.04814498357E-6
226900.951432	-5.28167704747	1.67357037551	-77.5	5104.64740029	37.3660076761	37.3736419023	1.58491486647E-6
230500.696506	-5.00321338216	1.67370378675	-77.5	5104.93174459	38.5664833448	38.6273198032	2.62280643279E-4
234100.617789	-5.36367516328	1.67397464207	-77.5	5105.96050205	40.8776175904	40.908966334	2.30741112502E-4
237700.304574	-4.96686219145	1.67408226053	-77.5	5106.42516433	41.779758809	41.8076389377	7.30097448484E-5
253900.170923	-4.83972654485	1.67423525169	-77.5	5106.61825414	42.1467485279	42.1618674002	2.40805334796E-5
257500.023838	-4.9576092103	1.67424471669	-77.5	5106.65742749	42.2433921799	42.2430130202	1.4197754353E-5
261099.83744	-4.97357241662	1.67424770128	-77.5	5106.67456097	42.2720484516	42.2725711907	3.19784699428E-13
264699.673933	-5.12141038411	1.67435708997	-77.5	5106.95339026	43.4393838394	43.5247168853	3.17791390172E-4
268299.465495	-4.99061523831	1.67458922771	-77.5	5107.99358237	45.8160021993	45.8463451936	1.89058633179E-4
271899.384092	-5.37738879627	1.67467628566	-77.5	5108.45522847	46.7074246994	46.7297332955	8.04598811242E-5
288098.755626	-5.28088991613	1.674656984	-77.5	5108.64222016	47.0749717846	47.0798238919	8.27668302626E-6
291698.543059	-5.22034335975	1.674656984	-77.5	5108.66144977	47.1059920012	47.1147710164	7.17432241441E-6
302497.930903	-5.20438686089	1.674656984	-77.5	5108.66796875	47.1131458226	47.114506455	-9.69391233951E-13
306097.74193	-5.15807827283	1.674656984	-77.5	5108.66699219	47.1150883684	47.1204242552	9.89908557577E-13
295298.33355	-5.18367647064	1.674656984	-77.5	5108.66650551	47.1165698083	47.1188596932	-3.18194419867E-9
298898.140742	-5.20242017298	1.674656984	-77.5	5108.66699219	47.1260493541	47.1299438975	4.42978986825E-14
14560.2089934	-4.33653055252	1.66781276674	-75	5092.18146939	7.59212638059	7.62623673603	1.78169933318E-5
18160.1046826	-4.32009570457	1.66782716092	-75	5092.25158329	7.74588454629	7.76774774618	1.28139890784E-5
21760.0047045	-4.33367152883	1.66783422271	-75	5092.28710806	7.80463891515	7.83857357896	9.19610693328E-14
25359.9464416	-4.45895804349	1.66793265177	-75	5092.54308272	8.95109369464	9.05478556325	3.0041895153E-4
28959.9131499	-4.7136718004	1.66815333659	-75	5093.59542616	11.3049055897	11.3702297436	2.57069557208E-4
32559.8322938	-4.80370944679	1.66824561384	-75	5094.10649239	12.2658260144	12.3021352815	1.12243122923E-4
48699.0248594	-4.94784505108	1.66818359358	-75	5094.30530491	12.6092670317	12.6285507081	1.35376349227E-5
52298.9359358	-5.00146854711	1.6681256915	-75	5094.33826152	12.6816491986	12.7056556801	1.27687949172E-5
55898.8172798	-4.97634793757	1.66813005696	-75	5094.35719704	12.7181504625	12.7527544837	2.20119382227E-5
59498.7033549	-4.97101874072	1.66813029155	-75	5094.36376953	12.7201258946	12.7312067572	1.15463194561E-14
63098.6695467	-5.21750391585	1.66837961453	-75	5094.98366212	14.8066020878	14.8866315199	3.24808360557E-4
66698.4413444	-4.89420774713	1.66859628029	-75	5095.88064041	16.6195802234	16.6735306264	1.92264140988E-4
82897.3400758	-4.91476053955	1.6686779966	-75	5096.38525421	17.5457641046	17.5762982994	2.89022901616E-14
86497.2144926	-4.90504179678	1.66867612603	-75	5096.41844576	17.6070444164	17.6474699677	9.90875245147E-7
90097.0874235	-4.9131631838	1.66868228535	-75	5096.43408203	17.657908036	17.67750234	2.9238858397E-13
93696.9576049	-4.89614720692	1.66868403611	-75	5096.43798828	17.6723684978	17.6876888863	2.57849297469E-14
97296.8738787	-5.02956342426	1.66889435162	-75	5096.9196571	19.4097015848	19.4974671875	3.43899640321E-4
100896.610736	-4.62139927164	1.66914074203	-75	5097.8961629	21.4666423266	21.5094675145	1.95525948035E-4
117096.271819	-4.93688900401	1.66919841132	-75	5098.47990288	22.5439215804	22.5427806469	3.3137752887E-5
120696.13701	-4.92129838113	1.66918681593	-75	5098.50968107	22.621314439	22.6347388134	1.00239490585E-5
124295.995153	-4.92281113852	1.66918826319	-75	5098.52099646	22.634875007	22.6542087914	7.16962621667E-14
127895.868456	-5.00019247113	1.66930608446	-75	5098.76052486	23.7388129549	23.8138470333	3.18591880482E-4
131495.755951	-5.09991896935	1.66956475549	-75	5099.82637723	26.1622405175	26.2083597914	1.9377595655E-4
135095.58567	-5.04360500044	1.66966862666	-75	5100.33967168	27.1353872081	27.1723631011	1.12666548973E-4
151294.586227	-5.03718762177	1.6696885356	-75	5100.55761779	27.5202128583	27.5324419426	3.04019563634E-9
154894.437624	-5.04330897825	1.66968557097	-75	5100.578125	27.5650434463	27.5993555504	9.39199881095E-14
158494.278072	-5.04578035312	1.66968825236	-75	5100.58886774	27.5898878664	27.5956698357	1.92606641569E-13
162094.109908	-4.99200966511	1.6698100658	-75	5100.84068743	28.7184178619	28.8002471025	3.078492541E-4
165693.996133	-5.09894202171	1.67006828882	-75	5101.89781902	31.110531434	31.1658855916	2.30198937841E-4
169293.84714	-5.20870694965	1.67017446221	-75	5102.40794459	32.0940479928	32.1230382481	8.37909900076E-5
185553.07082	-4.88122320773	1.67020633136	-75	5102.61712822	32.4830857041	32.4903783446	2.41311434182E-6
189152.8889	-4.88205548879	1.67021077529	-75	5102.64530559	32.5347824437	32.5560241033	1.69424382143E-5
192752.732698	-4.90672158306	1.67021397747	-75	5102.65966825	32.5720263829	32.5843141652	1.27613989349E-13
196352.568983	-4.87849257844	1.67032264969	-75	5102.96813793	33.8362059752	33.9145101808	2.83837876035E-4
199952.432296	-4.97968979804	1.67051321501	-75	5103.97301383	36.052933036	36.0983684245	2.02685828879E-4
203552.315708	-5.18538461947	1.67058807199	-75	5104.4205509	36.9237099142	36.9435218391	8.25325355165E-5
219751.318701	-5.31505306277	1.67064309079	-75	5104.56646416	37.1832580089	37.1999004431	1.68385813732E-5
223351.146903	-5.32019972256	1.67065737227	-75	5104.62109585	37.3088953672	37.311101203	3.2143956029E-9
226950.954061	-5.28431134741	1.67066326583	-75	5104.6474624	37.3607096961	37.3750642751	4.26525360541E-8
230550.692364	-4.9810923256	1.67080567054	-75	5104.94661632	38.6131978614	38.6678003945	2.72634255729E-4
234150.615148	-5.34588107299	1.67106616221	-75	5105.97051436	40.9041886556	40.9311925638	2.37749858965E-4
237750.30048	-4.96679561488	1.67116601981	-75	5106.42911992	41.7823886443	41.8107854284	7.55228239414E-5
253950.198932	-4.91356380806	1.67124454345	-75	5106.61903346	42.148905738	42.16461012	2.16916326125E-5
257550.026107	-4.96004814395	1.67125378278	-75	5106.6578244	42.2444918035	42.2429569525	1.21016919158E-5
261149.84373	-4.97970513484	1.67125634548	-75	5106.67480469	42.2710166252	42.2836067281	3.26539022018E-13
264749.711329	-5.19611775725	1.67137285145	-75	5106.96835325	43.4766714569	43.5656559375	3.15290503128E-4
268349.485078	-5.02579782065	1.67160069073	-75	5108.00358282	45.8340311176	45.8640224061	1.51653797782E-4
271949.410467	-5.46552497526	1.67168615501	-75	5108.45806631	46.7183271181	46.7363953679	8.15609507918E-5
288148.780837	-5.34534403614	1.67161181771	-75	5108.64257981	47.0779773775	47.0851672394	3.91275510198E-8
291748.561827	-5.27642785487	1.67161181771	-75	5108.66162225	47.104921702	47.1122391461	3.87935453109E-8
306147.754877	-5.2276140222	1.67161181771	-75	5108.66699219	47.1189922303	47.1222050113	2.11582135016E-12
295348.345009	-5.22294589547	1.67161181771	-75	5108.66699196	47.1196214281	47.1173805663	-6.32771661379E-9
302547.954331	-5.25480005042	1.67161181771	-75	5108.66796695	47.1204850297	47.118948759	-9.67759337168E-13
298948.155877	-5.24771802953	1.67161181771	-75	5108.66699219	47.1269170205	47.1320736062	4.47865274573E-14
14610.2094026	-4.32590609738	1.66516445327	-72.5	5092.18253157	7.59223537652	7.63074829225	8.94311607286E-6
18210.1069269	-4.30904466209	1.66517837404	-72.5	5092.2523772	7.74132988451	7.77015640143	1.27646447627E-5
21810.0060836	-4.31966268755	1.66518369139	-72.5	5092.28710938	7.81299591556	7.83891835111	9.19542220146E-14
25409.9417053	-4.44012454211	1.66528749649	-72.5	5092.55750299	8.99957301385	9.09765564323	2.88760204428E-4
29009.9205211	-4.71969049307	1.66550060054	-72.5	5093.60627085	11.3297269734	11.3849795757	2.40624864584E-4
32609.8415165	-4.82260379486	1.66558759957	-72.5	5094.11099142	12.2783147516	12.311988732	1.04908838353E-4
48749.04874	-4.99779015647	1.66556039756	-72.5	5094.3057053	12.6065470266	12.6292656565	9.83152757466E-6
52348.9331344	-4.97259333233	1.66553164154	-72.5	5094.33856454	12.6875069065	12.7148468619	6.38749035382E-6
55948.8108982	-4.93875468637	1.66553521413	-72.5	5094.35730953	12.706067843	12.7500557098	1.09987250295E-5
59548.6948366	-4.94618383732	1.66553540611	-72.5	5094.36376953	12.7157127856	12.7471506596	1.15463194561E-14
63148.6697743	-5.20641380463	1.66573944622	-72.5	5094.99997411	14.8434950537	14.9188972397	3.34511123484E-4
66748.4400586	-4.88104752401	1.66591676043	-72.5	5095.88913196	16.6400756493	16.6840891194	1.827232816E-4
82947.3404313	-4.89051663158	1.66598745118	-72.5	5096.38549835	17.5511068942	17.5787652279	5.83650438248E-14
86547.2150555	-4.88983963772	1.66598360058	-72.5	5096.41894001	17.614043308	17.6473859103	4.95108702302E-7
90147.0842017	-4.89327845573	1.66598930579	-72.5	5096.43408203	17.6542009321	17.6748241525	8.19210837995E-14
93746.9581945	-4.8789668553	1.66599092748	-72.5	5096.43798828	17.6674342808	17.6858600031	2.57849297469E-14
97346.8861769	-5.0537116768	1.66618573733	-72.5	5096.9362974	19.454396379	19.5351855132	3.36472655675E-4
100946.614445	-4.62096391709	1.66641640958	-72.5	5097.90514093	21.4829781067	21.5256508513	1.80648040941E-4
117146.277481	-4.94225657039	1.66645857613	-72.5	5098.48020365	22.5429608445	22.5593095845	1.88835930058E-5
120746.137676	-4.93424055371	1.66645217455	-72.5	5098.50996774	22.6177877821	22.6331888171	5.0075078616E-6
124345.994775	-4.92887152715	1.6664535854	-72.5	5098.52124063	22.6321731107	22.6475042561	-1.73102214684E-14
127945.871656	-4.99402131966	1.66656844314	-72.5	5098.77528658	23.7772393998	23.8570316032	3.01927660145E-4
131545.761305	-5.10092484152	1.66682060788	-72.5	5099.83742201	26.1754886909	26.226321375	2.06313118098E-4
135145.58367	-5.01656472369	1.66692186641	-72.5	5100.34382743	27.1449759269	27.1798534272	8.73182940352E-5
151344.583447	-5.0165722649	1.66693522131	-72.5	5100.55787938	27.523494981	27.5423571438	1.31781162216E-6
154944.429692	-5.01600456224	1.66692327834	-72.5	5100.578125	27.5657813769	27.5890229119	9.19218036768E-14
158544.273202	-5.0262470312	1.66692599548	-72.5	5100.58911188	27.5927413153	27.6075347288	1.23425687786E-13
162144.107003	-4.97202054729	1.66704943281	-72.5	5100.85548246	28.7606701378	28.8410927389	2.99796173618E-4
165743.99323	-5.09960599399	1.66731109819	-72.5	5101.90872902	31.1362779652	31.1859229301	2.24163341704E-4
169343.849078	-5.18822251568	1.66741868697	-72.5	5102.41179721	32.1023715078	32.125829918	7.42797583271E-5
185603.070812	-4.86999371774	1.6674414619	-72.5	5102.61715788	32.4839804303	32.4915028926	1.20569810096E-6
189202.885411	-4.86249590274	1.66744552749	-72.5	5102.64568779	32.5384522153	32.5555775048	2.44128322748E-5
192802.729242	-4.87035641123	1.66744845704	-72.5	5102.65991239	32.5708953234	32.5776036377	7.46573644136E-14
196402.577372	-4.87934507374	1.66754787729	-72.5	5102.98388888	33.8764735428	33.9599804057	2.92459074697E-4
200002.438173	-4.98759565393	1.66772221855	-72.5	5103.98292003	36.0686039364	36.1173850054	1.8773712194E-4
203602.319902	-5.18695698632	1.66779070247	-72.5	5104.42372016	36.9348613393	36.9563106235	7.68992829183E-5
219801.320242	-5.30074141124	1.66778553279	-72.5	5104.56752163	37.1870731473	37.2031062419	1.95443934571E-5
223401.139542	-5.29934375656	1.66779934532	-72.5	5104.62159083	37.3203342911	37.3186647073	7.60114844029E-7
227000.958946	-5.26546053498	1.66780504535	-72.5	5104.64790108	37.368309789	37.3719274218	5.69718636937E-6
230600.681324	-4.9201360844	1.66794277397	-72.5	5104.96197797	38.6477628098	38.7094945666	2.95989378359E-4
234200.606625	-5.30847300127	1.66819471197	-72.5	5105.98045627	40.9180952823	40.9460888854	2.12455882771E-4
